0	0.0014586	0.0050821	0.0057337	0.0018774	0.0085765	0.0011377	0.0019617	0.0012655	0.0010099	0.00099023	0.0022037	0.00047289	0.0005174	0.0011612	0.0018196	0.0023805	0.0027094	0.0018118	0.0032467	0.00083292	0.00070224	0.00088933	0.0010997	0.0011236	0.0016669	0.0011075	0.0011386	0.0008345	0.00073698	0.00094616	0.0010026	0.001993	0.0016906	0.0013866	0.001252	0.0030792	0.0049964	0.0020236	0.001352	0.0009146	0.0011268	0.0011276	0.0007844	0.0017544	0.0021562	0.0025493	0.0044806	0.001637	0.003403	0.0013408	0.00082711	0.0010847	0.0012407	0.00043076	0.0003293	0.00016686	0.00070054	0.00080325	0.00081623	0.0015008	0.0030874	0.00067586	0.0005069	0.0009478	0.00070189	0.00030298	0.0014796	0.0013008	0.0013505	0.00089476	0.00086212	0.00077192	0.00015201	0.00075316	0.0001108	0.00046253	0.00063973	0.00073626	0.00090261	0.00083948	0.00078923	0.00079042	0.00063327
0.0083757	0	0.008869	0.010093	0.0026746	0.011984	0.001787	0.0021588	0.0012066	0.00075357	0.00072179	0.0021311	0.00075164	0.00087675	0.0017511	0.0011926	0.0018541	0.0025605	0.0021711	0.0045246	0.00057529	0.00076865	0.00062959	0.0017109	0.0017406	0.002256	0.0011068	0.0013148	0.00065549	0.00058427	0.00072639	0.0012458	0.0013549	0.0024158	0.0010466	0.0012278	0.0030391	0.004958	0.0020169	0.0011127	0.00059494	0.00076159	0.0015801	0.0010822	0.0026558	0.003168	0.0033979	0.0059392	0.0020707	0.0039619	0.0015298	0.00069265	0.00080069	0.0010009	0.00063245	0.00053701	0.0002771	0.0004532	0.00045926	0.00049789	0.0019989	0.0042585	0.00048713	0.00056998	0.00075531	0.0011579	0.00061437	0.0020013	0.0013781	0.0015713	0.00072456	0.00073135	0.00060154	0.00013725	0.00042136	0.00021497	0.00066948	0.00047796	0.00049202	0.000644	0.00073475	0.00068618	0.00057382	0.00039608
0.0042152	0.0010153	0	0.0027499	0.0013293	0.0086022	0.0016839	0.0025871	0.0013	0.00078653	0.0007215	0.0007759	0.00045173	0.00057204	0.00114	0.00036987	0.00064164	0.001133	0.0027061	0.0025732	0.00040105	0.00082977	0.00023697	0.0024328	0.0019456	0.0023941	0.0013278	0.0012359	0.00033168	0.00032101	0.00029218	0.0010945	0.00065106	0.0014775	0.00089672	0.00068488	0.0015248	0.0020128	0.00083231	0.00053607	0.00053923	0.00049949	0.0013403	0.00097073	0.0015507	0.0016515	0.0021284	0.004328	0.0018155	0.0036744	0.0017352	0.00095389	0.00076828	0.00069053	0.00034869	0.0002642	9.8382e-05	0.00032653	0.00038268	0.0004315	0.0021566	0.0026309	0.00035573	0.0003834	0.00049277	0.0016749	0.00079675	0.001547	0.0016377	0.001546	0.00046833	0.00038992	0.00033464	4.9159e-05	0.00048894	0.00013321	0.0005673	0.0002887	0.00047487	0.00069361	0.00082019	0.0007838	0.00068375	0.00043227
0.0032041	0.00063166	0.00061433	0	0.0015149	0.0073988	0.0018158	0.0021819	0.0012177	0.00077479	0.00073097	0.00067094	0.00049346	0.0006119	0.0012216	0.00033319	0.00059294	0.0010575	0.002791	0.0019084	0.00039041	0.0007422	0.00018026	0.002192	0.0018486	0.0024993	0.0012805	0.0011227	0.00027983	0.00025371	0.00025483	0.0010903	0.00061523	0.0014579	0.00076967	0.0005836	0.001426	0.001989	0.00084408	0.0005301	0.00046976	0.00047172	0.0012269	0.00093058	0.0014277	0.0015668	0.0021924	0.0036576	0.0017994	0.0032432	0.0017116	0.00094908	0.0007932	0.0007388	0.00037043	0.00026658	7.7803e-05	0.00037842	0.00042359	0.00048625	0.0022251	0.0020814	0.00033618	0.00039698	0.00051924	0.0014571	0.00070148	0.0017043	0.0015821	0.0014076	0.00044736	0.0004733	0.00042016	6.3468e-05	0.00047547	8.9918e-05	0.00057533	0.00036099	0.00046841	0.00070901	0.00081573	0.00077873	0.00070312	0.00043982
0.0036191	0.0027958	0.0042413	0.0050852	0	0.0062075	0.0010809	0.0032045	0.0012294	0.00037214	0.00014542	0.0005627	0.00093028	0.0011	0.0014565	0.00012488	0.00012793	0.00035937	0.0031314	0.004736	0.00016224	0.0012049	0.00017909	0.0031457	0.0029432	0.0044111	0.0011507	0.001354	0.00024821	0.00047118	0.00036318	0.0012293	6.6114e-05	0.0013441	0.0015078	0.00056435	0.00052221	0.00070849	0.00032064	0.00018342	0.00023587	5.5413e-05	0.0025291	0.0020289	0.0030477	0.0033618	0.001586	0.0053015	0.0010434	0.0035795	0.0016235	0.00056599	0.0003849	0.00054257	0.00081573	0.00080138	0.00074826	0.00017726	0.00024195	0.00028544	0.0032435	0.0047017	0.00021949	0.0004133	0.00036431	0.0023073	0.0017883	0.0027077	0.0011864	0.0014697	0.00037012	0.00032445	0.00023463	0.0003241	0.0001751	0.00074667	0.0015347	0.00030416	0.00033644	0.00050763	0.00048458	0.00044332	0.0005872	0.00017789
0.0028351	0.0019108	0.0010703	0.0010481	0.00099087	0	0.0012234	0.0011869	0.0013221	0.0010426	0.00078983	0.00070807	0.00026313	0.00035702	0.0007995	0.00027576	0.00038317	0.00070515	0.0021958	0.001237	0.00048565	0.00056668	0.00024146	0.0012673	0.0011479	0.0020206	0.0018281	0.001567	0.00033209	0.00036857	0.00036013	0.00084872	0.00035508	0.00078056	0.0011726	0.00054494	0.00095863	0.0012054	0.00066981	0.00050981	0.00049332	0.00036799	0.0010644	0.00087504	0.0011765	0.0012244	0.0012756	0.0015273	0.0012466	0.0021954	0.0015269	0.00098527	0.00098123	0.00064271	0.00019631	0.00013047	1.4986e-05	0.00035039	0.00040245	0.00046852	0.0019455	0.0015461	0.00051386	0.00031584	0.00053578	0.00089382	0.0004168	0.0016662	0.0018281	0.0018333	0.00059178	0.00042828	0.0004046	2.9222e-05	0.00062159	3.3455e-05	0.00058816	0.00034341	0.00048707	0.00071197	0.00072007	0.00074629	0.00079652	0.00064214
0.0023339	0.0020338	0.002195	0.0024721	0.0045205	0.0031369	0	0.0029487	0.0013323	0.0007163	0.00042698	0.00099771	0.0031627	0.0037108	0.004647	0.00059825	0.00044712	0.00069909	0.0027243	0.0032722	0.00036345	0.0029287	0.00068223	0.0066429	0.007893	0.0043665	0.0011455	0.0011733	0.0005512	0.0014061	0.0012486	0.0021837	0.00028842	0.0024994	0.0022518	0.0011205	0.00069283	0.00066757	0.00050504	0.00040203	0.00049826	0.00025259	0.001577	0.0015766	0.0019882	0.0023481	0.0043381	0.0033499	0.0017036	0.0026273	0.0013843	0.00056489	0.00040361	0.00060507	0.0027236	0.0025045	0.0019582	0.00022509	0.00026614	0.00031133	0.0027019	0.0033671	0.00039571	0.00073053	0.00037779	0.004624	0.0040141	0.0012411	0.0010776	0.0012405	0.00036537	0.0004523	0.0003374	0.00077565	0.00023585	0.0016403	0.002173	0.00036639	0.00032741	0.00043597	0.00036879	0.00040748	0.0005075	0.00022376
0.0014635	0.0010603	0.0012672	0.0014886	0.00081551	0.0010386	0.00047173	0	0.0032199	0.0025907	0.0012714	0.0006227	0.00012384	0.00010767	0.00024558	0.00050795	0.0003478	0.00021594	0.00091197	0.001329	0.0014996	0.00068038	0.0011459	0.00045408	0.00034832	0.00074301	0.0028817	0.0017966	0.0016361	0.0009945	0.00054594	0.000316	0.00085862	0.00026476	0.00050124	0.00022187	0.00025894	0.00029964	0.001195	0.0016696	0.0023144	0.0010917	0.00070561	0.00054204	0.00078169	0.00083921	0.00096299	0.0010553	0.00087118	0.0029444	0.0037441	0.0027662	0.0025751	0.00091208	0.00013024	0.0001124	6.5121e-05	0.00075331	0.00055413	0.00047701	0.00084397	0.001407	0.0020466	0.00068167	0.0017759	0.0003811	0.00010604	0.00072934	0.0026553	0.0019707	0.0021662	0.0011887	0.0010588	0.0002805	0.0013548	0.00012119	0.00030424	0.00045497	0.00033844	0.0005069	0.0012148	0.0019432	0.0022891	0.0020365
0.0014619	0.0012272	0.00178	0.0019161	0.0010851	0.0014917	0.00052596	0.0021324	0	0.0034858	0.0019846	0.0016113	4.8975e-05	3.5326e-05	0.00010973	0.0011699	0.00099475	0.00068038	0.00073519	0.0020664	0.0027858	0.0010706	0.0024637	0.00035208	0.00015236	0.00039551	0.0022592	0.0019608	0.0033292	0.0018442	0.0010914	0.00035239	0.0021757	0.00028756	0.00046504	0.00065616	0.00063521	0.00075268	0.0016398	0.001802	0.001995	0.0021678	0.00040356	0.0003001	0.00059074	0.00067334	0.00093942	0.00084485	0.00053794	0.0022885	0.0029457	0.0033633	0.0037438	0.0013706	5.0527e-05	3.7507e-05	9.2182e-05	0.0016173	0.0013056	0.00082152	0.00053352	0.0017521	0.003501	0.0012801	0.0032183	0.00030652	0.00011909	0.000493	0.0021571	0.0018858	0.0036603	0.002352	0.002216	0.00056087	0.0024491	0.00025142	0.00030983	0.000673	0.00051922	0.00062298	0.0015808	0.0026926	0.0029552	0.0033936
0.0011594	0.00096183	0.001018	0.0011302	0.00046729	0.00095058	0.00029814	0.001156	0.0023867	0	0.0020751	0.0023081	8.2073e-06	9.6813e-06	4.5631e-05	0.001947	0.0024652	0.0020609	0.00045018	0.0011252	0.00312	0.00082483	0.0021897	0.00022656	9.3737e-05	0.00035277	0.0015583	0.0020676	0.0027673	0.0012813	0.0010591	0.00044786	0.0034621	9.9036e-05	0.00064511	0.0013795	0.0020861	0.0020015	0.0028967	0.003585	0.003618	0.0033785	0.00053242	0.00051375	0.00055078	0.00058478	0.00054317	0.00057383	0.00035907	0.00070539	0.0017718	0.0028201	0.00365	0.0014874	3.5939e-05	6.1558e-05	0.00023132	0.0018568	0.0015237	0.0010661	0.00033593	0.00084053	0.0035032	0.00078026	0.0028545	0.0001955	8.7651e-05	0.00037066	0.001541	0.0016368	0.0032881	0.0021284	0.0022587	0.00037699	0.0024336	0.00032965	0.00039577	0.00088883	0.00058549	0.00079866	0.0018075	0.0025445	0.0027728	0.0031959
