0	0.0022638	0.0013721	0.0014344	0.0053696	0.0064406	0.0052186	0.0010559	0.0010124	0.00065742	0.00046893	0.0045694	0.0011836	0.0016841	0.0043908	0.0046814	0.0081075	0.0067327	0.0041005	0.0022256	0.00066017	0.0012901	0.00090499	0.0015717	0.0027358	0.0057242	0.00078035	0.00094597	0.00090731	0.00093338	0.0012456	0.0017964	0.0034324	0.005561	0.0013988	0.0028551	0.0075507	0.012042	0.0029346	0.00036497	0.00026811	0.00074312	0.0016464	0.0015395	0.0021702	0.0023773	0.003907	0.0023019	0.0028771	0.0019096	0.00097814	0.00082094	0.00051373	0.00037104	0.00057238	0.00047736	0.00020306	0.0001195	5.3156e-05	0.00011807	0.0023613	0.0028533	0.00073971	0.00037738	0.00044542	0.00076551	0.00055288	0.0023787	0.00096069	0.0011317	0.00067789	0.00030827	0.00024156	0.00011219	0.00014595	8.6371e-05	0.001176	0.00018131	0.00012543	0.00017321	0.00031488	0.00049392	0.00071839	0.00032387
0.0050822	0	0.0023104	0.0033442	0.0056508	0.0091178	0.0065554	0.0011263	0.0011707	0.00052549	0.00041965	0.0050917	0.001653	0.0021398	0.0050891	0.0041803	0.0083111	0.0074464	0.0055908	0.002206	0.00066952	0.0013681	0.00085324	0.0023152	0.0036633	0.0076706	0.00063024	0.00080769	0.0009931	0.00082911	0.0010419	0.0017669	0.0034938	0.0060144	0.00035319	0.003051	0.0087096	0.013223	0.0034289	0.00044491	0.00022399	0.00077692	0.0016838	0.0016255	0.0023216	0.0025599	0.0043186	0.0023863	0.0035372	0.0019913	0.00091744	0.000698	0.00047458	0.00040057	0.00091569	0.00077935	0.00041321	0.00014361	7.322e-05	0.00016354	0.0034544	0.002791	0.00075857	0.00048866	0.00050357	0.0011725	0.000868	0.0033834	0.00081146	0.00097257	0.00074486	0.00036925	0.00029045	0.00015554	0.00013699	0.00017791	0.0012931	0.00026674	0.00018585	0.00022748	0.00030623	0.00045475	0.0006481	0.00030204
0.0053825	0.0021324	0	0.0040627	0.0076244	0.0093808	0.0065185	0.00092971	0.00099641	0.00036572	0.00038001	0.0049725	0.00075434	0.00088313	0.0021622	0.0035046	0.0076514	0.0079277	0.0057074	0.0029781	0.00058907	0.00076424	0.00052164	0.0016543	0.0020952	0.0070348	0.00071751	0.00080279	0.00068407	0.00048786	0.00068012	0.0012944	0.0027794	0.0023035	0.001886	0.0036973	0.0093405	0.012222	0.0029253	0.00023658	0.0001511	0.00065088	0.0020186	0.0020648	0.0031087	0.0035546	0.0051191	0.0029044	0.0041098	0.0021439	0.0010295	0.00058772	0.00040969	0.0004125	0.00053415	0.00050336	0.00039868	0.00017188	0.0001374	0.00024366	0.0038883	0.003796	0.00073624	0.00043167	0.00043079	0.00099332	0.00081308	0.0043842	0.00095462	0.0010109	0.00063975	0.0003203	0.00026157	0.00021584	9.5751e-05	0.00034449	0.0019731	0.00036521	0.00031117	0.00028452	0.00032526	0.00041517	0.00058015	0.00023007
0.0033801	0.00087721	0.0017472	0	0.0066732	0.0080479	0.0056537	0.00099296	0.0010207	0.00044381	0.00051801	0.0044198	0.00058578	0.00072309	0.0019736	0.0035921	0.0077224	0.0074187	0.0057941	0.0032406	0.00084122	0.00081012	0.00063815	0.001581	0.0019439	0.0066989	0.00087396	0.00090064	0.00089608	0.00053852	0.00070754	0.001554	0.0029016	0.0023645	0.0012067	0.003223	0.0086125	0.01159	0.0030372	0.00032608	0.00019081	0.00078894	0.0020569	0.0020475	0.0031212	0.0035562	0.004801	0.0029423	0.0037449	0.0020868	0.0009757	0.00067834	0.00049081	0.00041004	0.0004647	0.00042835	0.00032642	0.00014821	0.00011905	0.00020857	0.0037488	0.0040679	0.00094118	0.00040728	0.00045881	0.00090427	0.0006857	0.0039932	0.0010296	0.0010636	0.00073051	0.00029838	0.0002338	0.00015548	9.6633e-05	0.00024247	0.0016769	0.00032292	0.00027433	0.00026479	0.00031015	0.00041684	0.00060777	0.00027872
0.00083403	0.00084158	0.0014488	0.0016033	0	0.0028161	0.0045582	0.0017024	0.00057605	0.0011225	0.0010722	0.00062225	0.0014021	0.0013834	0.0022192	0.00040351	0.00063711	0.00059723	0.0037259	0.0032192	0.0008761	0.0010793	0.00068337	0.0021758	0.0021174	0.0046451	0.0010926	0.00097415	0.00095004	0.000719	0.00056032	0.00066648	0.0010231	0.0023998	0.00086755	0.00053358	0.00062804	0.00095742	0.00077415	0.00059455	0.00051201	0.0010753	0.00073359	0.00088158	0.0012464	0.0015338	0.0019598	0.0024266	0.0030389	0.0021982	0.0017146	0.00084301	0.00072411	0.00075492	0.0014356	0.0013919	0.0010002	0.00027391	0.00021836	0.00033171	0.0036505	0.0031412	0.00096399	0.00077988	0.00075899	0.0017724	0.001724	0.0039883	0.0014123	0.0012289	0.0011214	0.00055751	0.0004396	0.00031143	0.00047084	0.001145	0.001827	0.00046402	0.00035914	0.00047091	0.00069191	0.00095092	0.0011772	0.00062245
0.0023297	0.0012324	0.0010521	0.00061623	0.0047033	0	0.0029092	0.0010258	0.00084591	0.00043832	0.00060171	0.0033109	0.00030835	0.00028389	0.00060989	0.0028805	0.0058593	0.0057987	0.0032339	0.0040984	0.00095264	0.00047378	0.00049512	0.00073123	0.00077775	0.0031247	0.0014692	0.0013393	0.00068642	0.00040119	0.00071648	0.0016958	0.0018415	0.00086908	0.0015138	0.0029972	0.0064882	0.007789	0.0021569	0.00021798	0.00016903	0.00064871	0.0019615	0.0018652	0.0030601	0.0034883	0.0039097	0.0031261	0.0026563	0.0023913	0.0013514	0.00092031	0.00055964	0.00046463	0.00029325	0.00025657	0.00022635	0.00023902	0.00023764	0.00034139	0.0021037	0.004922	0.00098762	0.00035108	0.00038678	0.00047157	0.00043278	0.0024391	0.0015642	0.0015457	0.00060727	0.00030458	0.00026771	0.00025183	0.00015184	0.00019943	0.0012957	0.00045577	0.00041874	0.00036382	0.00041351	0.00057674	0.00085309	0.00035928
0.0012175	0.0013636	0.0013018	0.0011816	0.003034	0.0015299	0	0.0023223	0.001159	0.001141	0.0012268	0.00096848	0.0025745	0.0026594	0.0035014	0.00047575	0.00054938	0.0006309	0.0043402	0.0030142	0.0012333	0.0024531	0.001002	0.0039428	0.0045829	0.0052007	0.0015577	0.0014985	0.0014083	0.0013919	0.00105	0.0016942	0.0011934	0.0014999	0.0012959	0.0010462	0.0006083	0.00082985	0.0012885	0.0012061	0.00069712	0.0013825	0.0011019	0.0012441	0.0015304	0.0017809	0.0034782	0.0022362	0.0035907	0.0022578	0.0016398	0.00078621	0.00066303	0.001115	0.0024378	0.0022325	0.001474	0.00067737	0.00058677	0.00069844	0.0040637	0.002886	0.0012107	0.0012795	0.0012868	0.0028734	0.0027767	0.0042292	0.0013796	0.0015058	0.0015452	0.0010586	0.00091365	0.00064072	0.00061956	0.0013008	0.001678	0.00079273	0.00073128	0.00076217	0.00091691	0.0011895	0.0012386	0.00073118
0.00069859	0.00071622	0.00091227	0.0010097	0.0010961	0.0012647	0.00070649	0	0.0050817	0.0030132	0.0024438	0.0019857	0.00027397	0.00024051	0.00028438	0.0010803	0.00092574	0.00092414	0.00070505	0.0045953	0.0025137	0.00060213	0.0011279	0.00029986	0.00036344	0.00045395	0.0037362	0.004341	0.0015964	0.00073772	0.00073133	0.00056195	0.0022656	0.00038984	0.00067393	0.00098262	0.0009096	0.0014651	0.003531	0.0036696	0.0035792	0.0027374	0.00063972	0.00048867	0.0009191	0.0010629	0.0013432	0.0024107	0.00087741	0.0050368	0.0044473	0.0020066	0.0016234	0.0012659	0.00017817	0.0001761	0.00021643	0.00093772	0.00066655	0.00064987	0.00049813	0.0059181	0.0021104	0.00081472	0.0011475	0.0003251	0.00032611	0.00063186	0.0040718	0.0045249	0.0015904	0.00095692	0.0009627	0.0003108	0.0014996	0.0003623	0.00031353	0.00068286	0.00047559	0.00068011	0.001225	0.0019852	0.0027766	0.0018591
0.0022984	0.002255	0.0022562	0.00243	0.00084453	0.0026621	0.00055776	0.0037935	0	0.0034209	0.0030144	0.0024462	0.00032794	0.0003322	0.00038886	0.001271	0.0015809	0.0017585	0.00089652	0.0033598	0.0032777	0.00091149	0.0017356	0.00074162	0.00067972	0.00054086	0.0046829	0.005242	0.002646	0.0010558	0.00098109	0.00081379	0.0029632	0.00047142	0.0020586	0.0017046	0.0019435	0.0026152	0.0034727	0.0034805	0.0033053	0.0032023	0.0002196	0.00023382	0.00027801	0.00030257	0.00051018	0.00077659	0.00056603	0.0038652	0.0047993	0.0025478	0.0019753	0.0010579	0.00031793	0.00034051	0.00059747	0.0007193	0.00043881	0.00045755	0.00080904	0.0034925	0.0028113	0.00083654	0.0013734	0.00071749	0.00059523	0.00067044	0.0048201	0.0052758	0.0020901	0.00087219	0.00081569	0.00039655	0.0012313	0.00039485	0.0002379	0.00054238	0.00035878	0.00052558	0.001215	0.0022061	0.0032463	0.0020382
0.00081869	0.00082251	0.0010456	0.0011936	0.0010497	0.0016332	0.0010023	0.0040742	0.0052875	0	0.0010844	0.0016869	0.00057136	0.00056115	0.00052402	0.0010351	0.0017625	0.0015378	0.00175	0.0039602	0.0036105	0.00074607	0.0015651	0.0008008	0.00067638	0.0013224	0.0050532	0.0045592	0.0030091	0.00084983	0.00079394	0.0008415	0.0015439	0.00039876	0.00070462	0.0012143	0.0015781	0.0021131	0.0029566	0.0030723	0.0026576	0.0015439	0.00086467	0.0007456	0.00082935	0.00085713	0.0012959	0.0015551	0.0013914	0.004049	0.0044765	0.0032124	0.0023216	0.0012077	0.00057915	0.00053869	0.00044861	0.00078756	0.00050898	0.00062907	0.0013804	0.0038186	0.0036628	0.00079259	0.0015089	0.00081262	0.00060092	0.0012544	0.0049665	0.0044427	0.0025241	0.00085798	0.00081703	0.00033942	0.0013734	0.00025989	0.00069658	0.00058292	0.00057669	0.00084907	0.0014008	0.0021282	0.0031201	0.0022541
